TEAM_ID,TEAM_NAME,TEAM_ABB,SEASON,WINS,VEGAS_WINS,UNDERPERFORMANCE,GROUND_TRUTH,TANK_PROB,DELTA_WR,DELTA_PM,TSI_WR,TSI_PM,TSI,TSI_FLAG
1610612762,Utah Jazz,UTA,2020-21,52,41.5,10.5,0,0.00021251643523311452,-0.0555555555555555,0.8888888888888893,62.19940637926798,48.341280680901185,55.27034353008458,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2020-21,38,31.5,6.5,0,0.10513688950472931,0.05,0.3874999999999999,43.98725165788705,50.56613905693902,47.27669535741303,Above Win Gate
1610612764,Washington Wizards,WAS,2020-21,34,32.5,1.5,0,0.0028708830376079843,0.1145510835913312,4.829721362229103,32.84985281979964,30.854267443924826,31.85206013186223,Above Win Gate
1610612765,Detroit Pistons,DET,2020-21,20,23.5,-3.5,0,0.45897901345813774,0.0,-1.1111111111111112,52.61406178906749,57.216062014680915,54.9150619018742,Investigate
1610612766,Charlotte Hornets,CHA,2020-21,33,26.5,6.5,0,0.03711502259965871,-0.0532818532818532,-2.867181467181467,61.8071104230667,65.00843222310947,63.407771323088085,Investigate
1610612737,Atlanta Hawks,ATL,2021-22,43,47.5,-4.5,0,0.011235530626643805,0.1422413793103448,3.683908045977012,28.072274346916252,35.93868875945998,32.00548155318812,Above Win Gate
1610612738,Boston Celtics,BOS,2021-22,51,45.5,5.5,0,0.003218587877256918,0.206060606060606,7.009090909090908,17.061147309051155,21.18355335697627,19.122350333013713,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2021-22,44,26.5,17.5,0,0.007518537415179842,-0.2284482758620689,-6.887931034482759,92.02965980221947,82.85006882695367,87.43986431458657,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2021-22,36,39.5,-3.5,0,0.004563586324967242,0.1753868828297715,7.899042004421519,22.353475035626914,17.234492672567807,19.793983854097362,Above Win Gate
1610612741,Chicago Bulls,CHI,2021-22,46,42.5,3.5,0,0.08445491374808614,-0.2962417096536477,-9.428150331613852,100.0,94.1220142278967,97.06100711394835,Above Win Gate
1610612742,Dallas Mavericks,DAL,2021-22,52,48.5,3.5,0,0.0009574312630960215,0.1459100957995578,-0.1820191599115697,27.439287935364824,53.09331806174558,40.266302998555204,Above Win Gate
1610612743,Denver Nuggets,DEN,2021-22,48,47.5,0.5,0,0.0009002951990571921,0.0560344827586206,0.7471264367816093,42.94608491791702,48.97033606279745,45.95821049035723,Above Win Gate
1610612744,Golden State Warriors,GSW,2021-22,53,48.5,4.5,0,0.0014279834343987783,-0.2336035372144436,-4.915254237288136,92.91912901949046,74.09653121829206,83.50783011889126,Above Win Gate
1610612745,Houston Rockets,HOU,2021-22,20,27.5,-7.5,1,0.8734436054128095,-0.050287356321839,4.030172413793103,61.29045128881791,34.40217848543634,47.84631488712712,No Action
1610612746,Los Angeles Clippers,LAC,2021-22,42,45.5,-3.5,0,0.0016366353277350622,0.0796252927400468,3.359875097580016,38.87581614690661,37.376549540441616,38.126182843674115,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2021-22,33,52.5,-19.5,0,0.0010704208929612675,-0.2155172413793103,-5.4094827586206895,89.79858821656936,76.28961624616392,83.04410223136664,Investigate
1610612748,Miami Heat,MIA,2021-22,53,48.5,4.5,0,0.0002262008574808185,0.0081061164333088,-0.0832719233603533,51.21546324163956,52.65513799589204,51.9353006187658,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2021-22,51,54.5,-3.5,0,0.0005049433519645385,0.0818181818181817,0.0136363636363636,38.49746339259043,52.22511806762853,45.36129073010948,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2021-22,46,35.5,10.5,0,0.017377814049834767,0.1267501842299189,4.194546794399411,30.745066320194475,33.67278514305811,32.208925731626294,Above Win Gate
1610612751,Brooklyn Nets,BKN,2021-22,44,56.5,-12.5,0,0.002109176439843156,0.0397936624907884,2.782608695652174,45.74821437442132,39.938106084665314,42.843160229543315,Above Win Gate
1610612752,New York Knicks,NYK,2021-22,37,41.5,-4.5,0,0.015178046639221005,0.0980103168754605,4.943257184966839,35.703733897438944,30.350464643750737,33.02709927059484,Above Win Gate
1610612753,Orlando Magic,ORL,2021-22,22,22.5,-0.5,0,0.46322559388509044,0.1924242424242424,2.3606060606060604,19.413913708464005,41.81069663882186,30.61230517364293,No Action
1610612754,Indiana Pacers,IND,2021-22,25,42.5,-17.5,1,0.8875351859104282,-0.106060606060606,-3.0772727272727276,70.91335600672295,65.94068921983356,68.42702261327825,Investigate
1610612755,Philadelphia 76ers,PHI,2021-22,51,50.5,0.5,0,0.0021085389498725895,0.0632183908045976,3.614942528735632,41.70660070366696,36.24471570200411,38.97565820283553,Above Win Gate
1610612756,Phoenix Suns,PHX,2021-22,64,51.5,12.5,0,0.0001689360975716203,-0.160919540229885,-2.179597701149425,80.37850818826888,61.95735443701389,71.16793131264139,Above Win Gate
1610612757,Portland Trail Blazers,POR,2021-22,27,44.5,-17.5,1,0.9955606878658779,-0.3367722918201916,-17.874723655121592,100.0,100.0,100.0,Investigate
1610612758,Sacramento Kings,SAC,2021-22,30,36.5,-6.5,0,0.20108557295616994,-0.0030303030303029,-1.7272727272727275,53.136898766714765,59.95021181953224,56.543555293123504,Investigate
1610612759,San Antonio Spurs,SAS,2021-22,34,28.5,5.5,0,0.1552955293266758,0.0884303610906411,-0.0486366985998526,37.356623089853755,52.50144797279417,44.92903553132396,Above Win Gate
1610612760,Oklahoma City Thunder,OKC,2021-22,24,23.5,0.5,1,0.8173285616031866,-0.0603448275862069,-4.987068965517241,63.02572918876802,74.41520122308111,68.72046520592457,Investigate
1610612761,Toronto Raptors,TOR,2021-22,48,35.5,12.5,0,0.009625695969566422,0.0785964912280702,1.7080701754385963,39.053321653036484,44.70625328547469,41.87978746925559,Above Win Gate
1610612762,Utah Jazz,UTA,2021-22,49,52.5,-3.5,0,0.0017635177057729805,-0.0790229885057471,-2.820402298850574,66.24838814581818,64.8008547781531,65.52462146198565,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2021-22,56,41.5,14.5,0,0.014064595010016504,-0.0015151515151515,3.1045454545454545,52.87548027789114,38.50954691542349,45.69251359665732,Above Win Gate
1610612764,Washington Wizards,WAS,2021-22,35,33.5,1.5,0,0.0056647507369338435,-0.132183908045977,-1.9985632183908049,75.42057133126865,61.15403371283556,68.2873025220521,Above Win Gate
1610612765,Detroit Pistons,DET,2021-22,23,24.5,-1.5,0,0.13335801669761507,0.1925287356321839,7.9683908045977,19.395884847165814,16.92676495390601,18.16132490053591,No Action
1610612766,Charlotte Hornets,CHA,2021-22,43,38.5,4.5,0,0.011417978091861743,0.153030303030303,4.990909090909091,26.21079441787889,30.139014521063075,28.17490446947098,Above Win Gate
1610612737,Atlanta Hawks,ATL,2022-23,41,46.5,-5.5,0,0.8522504281351747,0.030213706705969,2.3124539425202655,47.40110356683614,42.024366398206745,44.71273498252144,Above Win Gate
1610612738,Boston Celtics,BOS,2022-23,57,54.5,2.5,0,0.0020088129993142295,-0.0596904937361827,1.3861459100957996,62.91283291103675,46.13475701595219,54.52379496349447,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2022-23,51,46.5,4.5,0,0.014792184071489746,-0.0039032006245121,-0.9562841530054644,53.2875052028989,56.52903431579996,54.90826975934943,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2022-23,42,45.5,-3.5,0,0.01806721349697066,0.0132645541635961,1.7236551215917466,50.32544598418545,44.637096790870714,47.48127138752808,Above Win Gate
1610612741,Chicago Bulls,CHI,2022-23,40,41.5,-1.5,0,0.004644429920813261,0.1680176860722181,5.635961680176861,23.62492826056139,27.276664181793137,25.450796221177264,Above Win Gate
1610612742,Dallas Mavericks,DAL,2022-23,38,48.5,-10.5,0,0.007845535663647369,-0.1984848484848485,-1.5287878787878788,86.8598838249656,59.069457005346514,72.96467041515606,Above Win Gate
1610612743,Denver Nuggets,DEN,2022-23,53,51.5,1.5,0,0.010845493698325381,-0.1731761238025055,-3.660280029476787,82.49321257502774,68.52772038136249,75.51046647819511,Above Win Gate
1610612744,Golden State Warriors,GSW,2022-23,44,52.5,-8.5,0,0.024303597946886583,0.125,5.872126436781609,31.047036461116402,26.22870889498691,28.637872678051657,Above Win Gate
1610612745,Houston Rockets,HOU,2022-23,22,23.5,-1.5,1,0.978507178212298,0.1508620689655172,1.8548850574712636,26.58489328981618,44.0547782981824,35.31983579399929,No Action
1610612746,Los Angeles Clippers,LAC,2022-23,44,52.5,-8.5,0,0.0010553995043518086,-0.0171740827478532,0.7361436377829821,55.57721280992571,49.01907103257029,52.298141921248,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2022-23,43,44.5,-1.5,0,0.030485947473253748,0.2380250552689756,6.152542372881356,11.54612262368385,24.984393837290707,18.265258230487277,Above Win Gate
1610612748,Miami Heat,MIA,2022-23,44,49.5,-5.5,0,0.01296949080098777,-0.0206337509211496,-1.2512896094325718,56.174130818884024,57.8380887748312,57.006109796857615,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2022-23,58,53.5,4.5,0,1.7492611815984957e-05,0.0014367816091954,1.4008620689655171,52.36616494621749,46.06945566993123,49.21781030807436,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2022-23,42,49.5,-7.5,0,0.38136357468427656,0.0156128024980484,0.1131928181108509,49.92028813374183,51.78334718571479,50.85181765972831,Above Win Gate
1610612751,Brooklyn Nets,BKN,2022-23,45,50.5,-5.5,0,0.05480727836414528,-0.1278735632183907,-2.9741379310344827,74.67688080271859,65.48303983757438,70.07996032014648,Above Win Gate
1610612752,New York Knicks,NYK,2022-23,47,38.5,8.5,0,0.02611278204958747,0.0863636363636363,2.584848484848485,37.71320792611947,40.81564539836777,39.26442666224362,Above Win Gate
1610612753,Orlando Magic,ORL,2022-23,34,26.5,7.5,0,0.5820421996654717,0.0280029476787029,0.7192336035372144,47.78253953431649,49.09410746070924,48.43832349751287,Above Win Gate
1610612754,Indiana Pacers,IND,2022-23,35,24.5,10.5,0,0.014532898037073565,-0.0242424242424242,-2.0484848484848484,56.796757610245876,61.3755554882908,59.08615654926834,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2022-23,54,50.5,3.5,0,0.0016680635639648087,-0.0266666666666666,1.385263157894737,57.215027192363706,46.13867413233036,51.676850662347036,Above Win Gate
1610612756,Phoenix Suns,PHX,2022-23,45,52.5,-7.5,0,0.0016298047275191717,0.0575757575757576,2.6333333333333333,42.680159213768796,40.600499184215536,41.64032919899216,Above Win Gate
1610612757,Portland Trail Blazers,POR,2022-23,33,39.5,-6.5,1,0.9736690320877367,-0.2744252873563219,-13.17816091954023,99.96235877341991,100.0,99.98117938670995,Investigate
1610612758,Sacramento Kings,SAC,2022-23,48,34.5,13.5,0,0.003925302162721138,0.0785964912280702,1.199298245614035,39.053321653036484,46.96387309845373,43.00859737574511,Above Win Gate
1610612759,San Antonio Spurs,SAS,2022-23,22,22.5,-0.5,1,0.7718574469946091,0.1105379513633013,0.4738393515106853,33.542263415050336,50.18301762436018,41.86264051970526,No Action
1610612760,Oklahoma City Thunder,OKC,2022-23,40,23.5,16.5,0,0.3266515532396522,-0.0112280701754385,-1.849122807017544,54.55131037992905,60.490908226151674,57.52110930304036,Above Win Gate
1610612761,Toronto Raptors,TOR,2022-23,41,46.5,-5.5,0,0.049185842403945766,0.090641120117907,2.1790714812085485,36.975187122373434,42.61623648715816,39.7957118047658,Above Win Gate
1610612762,Utah Jazz,UTA,2022-23,37,23.5,13.5,0,0.001146643154959803,-0.1196969696969696,-4.742424242424242,73.26612240613579,73.3296170121244,73.2978697091301,Above Win Gate
1610612763,Memphis Grizzlies,MEM,2022-23,51,49.5,1.5,0,0.5094032263868008,0.0259649122807017,0.0877192982456138,48.13417442270011,51.89638314501763,50.015278783858875,Above Win Gate
1610612764,Washington Wizards,WAS,2022-23,35,35.5,-0.5,0,0.06716813340971134,-0.1910919540229885,-5.126436781609195,85.58434188811916,75.03363066947239,80.30898627879577,Above Win Gate
1610612765,Detroit Pistons,DET,2022-23,17,29.5,-12.5,1,0.9573880886806684,-0.1672807663964627,-2.2328666175386873,81.47604999508012,62.19372942943495,71.83488971225754,Investigate
1610612766,Charlotte Hornets,CHA,2022-23,27,34.5,-7.5,0,0.8616470046719232,0.1712121212121212,0.6439393939393945,23.073772551995088,49.42821728364946,36.250994917822275,No Action
1610612737,Atlanta Hawks,ATL,2023-24,36,42.5,-6.5,0,0.08181750234336566,0.008080808080808,1.156228956228956,51.21982984867471,47.15498836120066,49.187409104937686,Above Win Gate
1610612738,Boston Celtics,BOS,2023-24,64,54.5,9.5,0,0.00016230848386876695,-0.004040404040404,3.742760942760942,53.311177759263884,35.67753546455154,44.49435661190771,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2023-24,48,50.5,-2.5,0,0.07042423749036951,-0.265452179570592,-9.230969420949902,98.4141728303377,93.24704549522765,95.83060916278268,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2023-24,49,44.5,4.5,0,0.009460023230811314,-0.0074074074074074,0.5414141414141413,53.892107734427555,49.883161882325545,51.887634808376546,Above Win Gate
1610612741,Chicago Bulls,CHI,2023-24,39,37.5,1.5,0,0.003839406296130249,0.0087542087542087,-0.8915824915824917,51.10364385364197,56.241927767269395,53.67278581045568,Above Win Gate
1610612742,Dallas Mavericks,DAL,2023-24,50,45.5,4.5,0,0.00511021722391704,0.0848484848484848,2.396632996632997,37.97462641494312,41.650831049139306,39.81272873204121,Above Win Gate
1610612743,Denver Nuggets,DEN,2023-24,57,52.5,4.5,0,0.0003661582316962906,0.1232323232323232,6.4653198653198665,31.352024698077336,23.596477911530844,27.474251304804092,Above Win Gate
1610612744,Golden State Warriors,GSW,2023-24,46,48.5,-2.5,0,0.00021383467604438092,0.1457384515289524,3.00455432661028,27.46890278601718,38.95324661329484,33.21107469965601,Above Win Gate
1610612745,Houston Rockets,HOU,2023-24,41,31.5,9.5,0,0.00466516495466066,0.1626984126984126,1.5502645502645502,24.542695489194664,45.40649849380471,34.97459699149969,Above Win Gate
1610612746,Los Angeles Clippers,LAC,2023-24,51,46.5,4.5,0,3.276946194189194e-05,-0.162003903708523,-6.462589459986988,80.56560014513681,80.9626620940459,80.76413111959135,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2023-24,47,47.5,-0.5,0,0.0025860908374157423,0.1181318681318681,2.2788461538461537,32.232037852762076,42.173497286004064,37.20276756938307,Above Win Gate
1610612748,Miami Heat,MIA,2023-24,46,45.5,0.5,0,0.000777638180904546,0.0471380471380471,4.725925925925925,44.48104213677618,31.314848344242307,37.897945240509245,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2023-24,49,54.5,-5.5,0,0.0009092951432489365,-0.0865384615384615,-1.7554945054945053,67.54507932380285,60.07544287481659,63.81026109930972,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2023-24,56,44.5,11.5,0,0.002431252345472482,-0.0794612794612794,-2.43973063973064,66.32400920293,63.11166591082481,64.71783755687741,Above Win Gate
1610612751,Brooklyn Nets,BKN,2023-24,32,37.5,-5.5,0,0.587988951199913,0.0039682539682539,-1.7936507936507935,51.92939431833889,60.24475723176447,56.08707577505168,Investigate
1610612752,New York Knicks,NYK,2023-24,50,45.5,4.5,0,0.0012435578010071943,0.0296296296296296,0.1212121212121211,47.50187800762724,51.747762404978246,49.62482020630274,Above Win Gate
1610612753,Orlando Magic,ORL,2023-24,47,37.5,9.5,0,0.06593749380064695,0.0841750841750842,3.4976430976430977,38.09081240997584,36.76521910276562,37.428015756370726,Above Win Gate
1610612754,Indiana Pacers,IND,2023-24,47,38.5,8.5,0,0.006597054210708479,0.0618131868131868,5.1098901098901095,41.949049264256516,29.61104925789966,35.78004926107809,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2023-24,47,48.5,-1.5,0,0.0033295078083517946,-0.0568783068783068,-3.924603174603175,62.42762886951083,69.7006254385893,66.06412715405007,Above Win Gate
1610612756,Phoenix Suns,PHX,2023-24,49,51.5,-2.5,0,0.001117523941288767,-0.0074074074074074,-0.5878787878787879,53.892107734427555,54.894275786954694,54.393191760691124,Above Win Gate
1610612757,Portland Trail Blazers,POR,2023-24,21,28.5,-7.5,1,0.8342814637548082,-0.0634920634920635,-0.5595238095238084,63.56874132072519,54.76845367064246,59.16859749568383,Investigate
1610612758,Sacramento Kings,SAC,2023-24,46,44.5,1.5,0,0.004940322446360144,-0.0383597883597883,3.697089947089947,59.23251400611067,35.88019551448958,47.556354760300124,Above Win Gate
1610612759,San Antonio Spurs,SAS,2023-24,22,28.5,-6.5,1,0.8807846201804368,0.2074074074074073,6.47003367003367,16.828775318985702,23.57556091848827,20.202168118736985,No Action
1610612760,Oklahoma City Thunder,OKC,2023-24,57,44.5,12.5,0,0.05860772551304629,0.029100529100529,0.6719576719576716,47.593167003724396,49.30388923826883,48.44852812099661,Above Win Gate
1610612761,Toronto Raptors,TOR,2023-24,25,36.5,-11.5,0,0.6603799464682831,-0.1232323232323232,-7.738720538720539,73.87609888005765,86.62535423254624,80.25072655630194,Investigate
1610612762,Utah Jazz,UTA,2023-24,31,35.5,-4.5,1,0.8673715743162358,-0.271978021978022,-6.9752747252747245,99.54011689823581,83.23764690528564,91.38888190176073,Investigate
1610612763,Memphis Grizzlies,MEM,2023-24,27,45.5,-18.5,0,0.9743500906770571,-0.0879120879120879,-3.3791208791208796,67.782079602132,67.2801073916625,67.53109349689726,Investigate
1610612764,Washington Wizards,WAS,2023-24,15,24.5,-9.5,1,0.7731023152572004,0.0476190476190476,-0.5859788359788354,44.39805214032422,54.885844958126306,49.64194854922526,No Action
1610612765,Detroit Pistons,DET,2023-24,14,28.5,-14.5,1,0.9772753001573956,0.0661375661375661,0.0582010582010585,41.20293727692406,52.02736710789435,46.615152192409205,No Action
1610612766,Charlotte Hornets,CHA,2023-24,21,31.5,-10.5,1,0.7180475053360444,0.0449735449735449,1.455026455026454,44.85449712080997,45.829107128746614,45.34180212477829,No Action
1610612737,Atlanta Hawks,ATL,2024-25,40,36.5,3.5,0,0.011173469905372088,0.0457912457912457,3.8996632996632994,44.71341412684165,34.981298410419996,39.84735626863082,Above Win Gate
1610612738,Boston Celtics,BOS,2024-25,61,58.5,2.5,0,0.0003280879264488633,0.1057239057239056,0.1124579124579128,34.3728605689284,51.786608249200185,43.079734409064294,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2024-25,64,48.5,15.5,0,0.00048034923258998805,-0.1005291005291004,-3.5806878306878307,69.95897104752548,68.17453870129914,69.06675487441231,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2024-25,21,46.5,-25.5,1,0.8541655195452894,0.0599326599326599,-1.738047138047138,42.27350823115425,59.99802208934385,51.13576516024905,Investigate
1610612741,Chicago Bulls,CHI,2024-25,39,28.5,10.5,0,0.004170689457067283,0.2296296296296296,9.505723905723904,12.994637482905494,10.105017399067744,11.549827440986618,Above Win Gate
1610612742,Dallas Mavericks,DAL,2024-25,39,49.5,-10.5,0,0.37364559232637534,-0.1895604395604395,-10.752747252747252,85.32010019848782,99.9997682431251,92.65993422080646,Above Win Gate
1610612743,Denver Nuggets,DEN,2024-25,50,51.5,-1.5,0,0.060484236884287425,-0.136026936026936,-5.413468013468013,76.08363278567958,76.3073003788286,76.19546658225408,Above Win Gate
1610612744,Golden State Warriors,GSW,2024-25,48,43.5,4.5,0,4.449307712800678e-05,0.2316498316498316,9.098316498316498,12.64607949780729,11.912843226319165,12.279461362063227,Above Win Gate
1610612745,Houston Rockets,HOU,2024-25,52,43.5,8.5,0,0.011157775025068482,0.0484848484848484,1.2794612794612794,44.24867014671072,46.6081584002304,45.428414273470565,Above Win Gate
1610612746,Los Angeles Clippers,LAC,2024-25,50,35.5,14.5,0,5.949784372444783e-07,0.1044973544973545,5.01984126984127,34.58448505988086,30.010631140296635,32.29755810008875,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2024-25,50,43.5,6.5,0,0.00034815692120312563,-0.0153846153846154,1.178205128205128,55.268464906353785,47.057471500779634,51.162968203566706,Above Win Gate
1610612748,Miami Heat,MIA,2024-25,37,44.5,-7.5,0,0.00825019515505927,-0.0579050097592713,4.040338321405335,62.604772285815166,34.357068381877355,48.48092033384626,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2024-25,48,49.5,-1.5,0,0.0012835381494506156,0.1080026024723487,3.0520494469746255,33.97970288502127,38.74249220946728,36.36109754724427,Above Win Gate
1610612750,Minnesota Timberwolves,MIN,2024-25,49,51.5,-2.5,0,0.003964922154757452,0.1387362637362637,5.012362637362638,28.67703367782508,30.04381675425842,29.360425216041747,Above Win Gate
1610612751,Brooklyn Nets,BKN,2024-25,26,19.5,6.5,0,0.45284558474147285,-0.156084656084656,-3.3042328042328046,79.54431563772599,66.94779974709282,73.24605769240941,Investigate
1610612752,New York Knicks,NYK,2024-25,51,53.5,-2.5,0,0.02184306186109325,-0.1309523809523809,-5.408730158730159,75.20808832311148,76.28627666643378,75.74718249477263,Above Win Gate
1610612753,Orlando Magic,ORL,2024-25,41,47.5,-6.5,0,0.245527947032046,0.0563186813186812,4.177197802197802,42.897050377573066,33.74976939913347,38.32340988835327,Above Win Gate
1610612754,Indiana Pacers,IND,2024-25,50,46.5,3.5,0,0.006467136193777498,0.1236174365647365,5.136629798308393,31.28557870612301,29.49239481407682,30.388986760099918,Above Win Gate
1610612755,Philadelphia 76ers,PHI,2024-25,24,50.5,-26.5,1,0.7826083345491817,-0.2275132275132275,-7.0780423280423275,91.86833011084092,83.69366690666526,87.78099850875309,Investigate
1610612756,Phoenix Suns,PHX,2024-25,36,48.5,-12.5,0,0.006199277344011419,-0.1243386243386243,-3.579365079365079,74.06697587189714,68.16866913692495,71.11782250441104,Above Win Gate
1610612757,Portland Trail Blazers,POR,2024-25,36,21.5,14.5,0,0.014663230262628366,0.0632996632996633,8.025589225589226,41.692578255990576,16.672953214437374,29.182765735213977,Above Win Gate
1610612758,Sacramento Kings,SAC,2024-25,40,46.5,-6.5,0,0.013835773040542437,-0.0646464646464646,-0.8747474747474748,63.76791731220987,56.16722422068876,59.96757076644931,Above Win Gate
1610612759,San Antonio Spurs,SAS,2024-25,34,35.5,-1.5,0,0.08870055238594042,-0.0756410256410256,-3.485897435897436,65.66487711572508,67.75391668814544,66.70939690193526,Above Win Gate
1610612760,Oklahoma City Thunder,OKC,2024-25,68,57.5,10.5,0,0.005270318374521077,0.0423280423280423,-0.1759259259259256,45.3109421012957,53.0662800021265,49.1886110517111,Above Win Gate
1610612761,Toronto Raptors,TOR,2024-25,30,29.5,0.5,0,0.11898521912695294,0.1723905723905723,5.01952861952862,22.87044706068782,30.012018491875992,26.441232776281907,No Action
1610612762,Utah Jazz,UTA,2024-25,17,28.5,-11.5,1,0.9937512205443703,-0.0978835978835978,-6.640211640211639,69.50252606703977,81.7508410988074,75.62668358292359,Investigate
1610612763,Memphis Grizzlies,MEM,2024-25,48,47.5,0.5,0,0.2686589929951031,-0.238095238095238,-7.75,93.69411003278384,86.67540560875527,90.18475782076956,Above Win Gate
1610612764,Washington Wizards,WAS,2024-25,18,20.5,-2.5,1,0.589133365602551,0.1547619047619048,2.890211640211639,25.91203043065185,39.46062978274727,32.68633010669956,No Action
1610612765,Detroit Pistons,DET,2024-25,44,25.5,18.5,0,0.0007550230202975094,0.0282828282828283,4.342087542087542,47.73424999769269,33.01808920628084,40.37616960198677,Above Win Gate
1610612766,Charlotte Hornets,CHA,2024-25,19,30.5,-11.5,1,0.8434059129683515,-0.0499999999999999,-9.814102564102566,61.240871920247905,95.83463506220743,78.53775349122766,Investigate
1610612737,Atlanta Hawks,ATL,2025-26,46,46.5,-0.5,0,0.003590106200282461,0.3049450549450549,11.782967032967033,0.0,0.0,0.0,Above Win Gate
1610612738,Boston Celtics,BOS,2025-26,56,41.5,14.5,0,0.0003124657242518195,0.1018518518518518,2.306878306878306,35.04093004036661,42.049107671766365,38.54501885606649,Above Win Gate
1610612739,Cleveland Cavaliers,CLE,2025-26,52,56.5,-4.5,0,0.015056880995136213,0.0484848484848484,0.1124579124579128,44.24867014671072,51.786608249200185,48.017639197955454,Above Win Gate
1610612740,New Orleans Pelicans,NOP,2025-26,26,30.5,-4.5,0,0.2803605919206926,0.1552197802197802,4.167582417582418,25.833030337875485,33.792436617084334,29.81273347747991,No Action
1610612741,Chicago Bulls,CHI,2025-26,31,33.5,-2.5,0,0.7568816882245221,-0.1771043771043771,-4.163636363636364,83.17097848267632,70.76130908068208,76.9661437816792,Investigate
1610612742,Dallas Mavericks,DAL,2025-26,26,41.5,-15.5,0,0.2664371460862884,-0.1018518518518518,-6.001322751322751,70.18719353776838,78.9158415060722,74.55151752192029,Investigate
1610612743,Denver Nuggets,DEN,2025-26,54,53.5,0.5,0,0.0004994841432321065,0.0673400673400673,3.426262626262626,40.99546228579419,37.081962140267514,39.03871221303085,Above Win Gate
1610612744,Golden State Warriors,GSW,2025-26,37,47.5,-10.5,0,0.006438270812010136,-0.2309764309764309,-7.280808080808081,92.46585808529495,84.59341776555291,88.52963792542394,Above Win Gate
1610612745,Houston Rockets,HOU,2025-26,52,52.5,-0.5,0,0.001426876654905221,0.0325309043591411,0.5673389720234221,47.001303083029484,49.76812328093922,48.38471318198435,Above Win Gate
1610612746,Los Angeles Clippers,LAC,2025-26,42,49.5,-7.5,0,0.00028112450781235277,0.0899470899470899,4.568783068783069,37.09493245255243,32.01215259189643,34.55354252222443,Above Win Gate
1610612747,Los Angeles Lakers,LAL,2025-26,53,46.5,6.5,0,0.00014788198259488563,0.1031746031746031,5.197089947089947,34.81270755012375,29.224109514154783,32.01840853213926,Above Win Gate
1610612748,Miami Heat,MIA,2025-26,43,37.5,5.5,0,0.012051684676329036,0.0206043956043955,-0.2568681318681318,49.059057614130516,53.42545219133192,51.24225490273122,Above Win Gate
1610612749,Milwaukee Bucks,MIL,2025-26,32,43.5,-11.5,0,0.14044086990190024,-0.1236174365647365,-7.948601171112557,73.94254487201198,87.55667659188354,80.74961073194777,Investigate
1610612750,Minnesota Timberwolves,MIN,2025-26,49,49.5,-0.5,0,0.00616662441089205,-0.0302197802197802,-4.967032967032967,57.82806791230841,74.32629367040519,66.0771807913568,Above Win Gate
1610612751,Brooklyn Nets,BKN,2025-26,20,19.5,0.5,1,0.92214024297124,-0.11060507482108,-7.701366297983083,71.69744138959675,86.4595988733291,79.07852013146292,Investigate
1610612752,New York Knicks,NYK,2025-26,53,53.5,-0.5,0,0.0026602709026126484,0.0303030303030302,0.5030303030303029,47.38569201259452,50.0534859685294,48.71958899056196,Above Win Gate
1610612753,Orlando Magic,ORL,2025-26,45,51.5,-6.5,0,0.34698200438683685,0.0579050097592712,2.3266102797657773,42.62335129231983,41.96154919943617,42.292450245878,Above Win Gate
1610612754,Indiana Pacers,IND,2025-26,19,37.5,-18.5,0,0.4781754527847836,-0.1245791245791245,-1.6195286195286205,74.1084708701231,59.472109121416175,66.79028999576964,Investigate
1610612755,Philadelphia 76ers,PHI,2025-26,45,43.5,1.5,0,0.0153385850394419,-0.0198412698412698,-1.294973544973545,56.03739914271051,58.031931462693734,57.03466530270212,Above Win Gate
1610612756,Phoenix Suns,PHX,2025-26,45,30.5,14.5,0,0.0013387309331072967,-0.1003367003367003,-0.967003367003367,69.92577504894473,56.57659965595065,63.25118735244769,Above Win Gate
1610612757,Portland Trail Blazers,POR,2025-26,42,35.5,6.5,0,0.008662146228646287,0.0947802197802197,5.271978021978022,36.26104258435734,28.891801869585088,32.57642222697122,Above Win Gate
1610612758,Sacramento Kings,SAC,2025-26,22,32.5,-10.5,0,0.002355386412481273,0.1703296703296703,1.520604395604396,23.22602727625502,45.5381121872722,34.38206973176361,No Action
