TEAM_ID,SEASON,PM_PRE,PM_POST,DELTA_PM,WR_PRE,WR_POST,DELTA_WR,N_GAMES_PRE,N_GAMES_POST
1610612743,2019-20,3.7636363636363637,-2.9444444444444446,-6.708080808080808,0.6909090909090909,0.4444444444444444,-0.2464646464646465,55,18
1610612744,2019-20,-8.436363636363636,-10.2,-1.7636363636363637,0.21818181818181817,0.3,0.08181818181818182,55,10
1610612745,2019-20,3.7037037037037037,0.7222222222222222,-2.9814814814814814,0.6296296296296297,0.5555555555555556,-0.07407407407407407,54,18
1610612746,2019-20,5.618181818181818,9.117647058823529,3.499465240641711,0.6727272727272727,0.7058823529411765,0.03315508021390379,55,17
1610612747,2019-20,7.415094339622642,1.0,-6.415094339622642,0.7735849056603774,0.6111111111111112,-0.16247379454926625,53,18
1610612748,2019-20,3.3518518518518516,1.7894736842105263,-1.5623781676413253,0.6481481481481481,0.47368421052631576,-0.17446393762183238,54,19
1610612749,2019-20,12.11111111111111,4.315789473684211,-7.7953216374269,0.8518518518518519,0.5263157894736842,-0.3255360623781677,54,19
1610612750,2019-20,-3.547169811320755,-7.909090909090909,-4.361921097770154,0.3018867924528302,0.2727272727272727,-0.02915951972555747,53,11
1610612751,2019-20,-0.4528301886792453,-0.8947368421052632,-0.44190665342601787,0.4716981132075472,0.5263157894736842,0.054617676266137005,53,19
1610612752,2019-20,-6.963636363636364,-3.909090909090909,3.0545454545454547,0.3090909090909091,0.36363636363636365,0.054545454545454564,55,11
1610612753,2019-20,-1.490909090909091,0.4444444444444444,1.9353535353535354,0.43636363636363634,0.5,0.06363636363636366,55,18
1610612754,2019-20,2.1454545454545455,1.3888888888888888,-0.7565656565656567,0.5818181818181818,0.7222222222222222,0.14040404040404042,55,18
1610612755,2019-20,2.418181818181818,2.2777777777777777,-0.1404040404040403,0.6181818181818182,0.5,-0.11818181818181817,55,18
1610612756,2019-20,-1.2,4.555555555555555,5.7555555555555555,0.4,0.6666666666666666,0.2666666666666666,55,18
1610612757,2019-20,-1.8571428571428572,1.0555555555555556,2.912698412698413,0.44642857142857145,0.5555555555555556,0.10912698412698413,56,18
1610612758,2019-20,-2.888888888888889,0.5,3.388888888888889,0.3888888888888889,0.5555555555555556,0.16666666666666669,54,18
1610612759,2019-20,-1.3148148148148149,-0.47058823529411764,0.8442265795206972,0.42592592592592593,0.5294117647058824,0.10348583877995643,54,17
1610612760,2019-20,2.581818181818182,0.058823529411764705,-2.5229946524064175,0.6,0.6470588235294118,0.04705882352941182,55,17
1610612761,2019-20,6.327272727272727,5.9411764705882355,-0.38609625668449166,0.7272727272727273,0.7647058823529411,0.03743315508021383,55,17
1610612762,2019-20,4.074074074074074,-2.3333333333333335,-6.407407407407408,0.6666666666666666,0.4444444444444444,-0.2222222222222222,54,18
1610612763,2019-20,-1.4444444444444444,0.0,1.4444444444444444,0.5185185185185185,0.3157894736842105,-0.20272904483430798,54,19
1610612764,2019-20,-4.226415094339623,-5.894736842105263,-1.6683217477656402,0.37735849056603776,0.2631578947368421,-0.11420059582919567,53,19
1610612765,2019-20,-2.5964912280701755,-9.666666666666666,-7.070175438596491,0.3333333333333333,0.1111111111111111,-0.2222222222222222,57,9
1610612766,2019-20,-7.296296296296297,-4.090909090909091,3.205387205387206,0.3333333333333333,0.45454545454545453,0.12121212121212122,54,11
1610612737,2020-21,0.4166666666666667,4.222222222222222,3.805555555555556,0.4444444444444444,0.6944444444444444,0.25,36,36
1610612738,2020-21,0.8888888888888888,2.0277777777777777,1.1388888888888888,0.5277777777777778,0.4722222222222222,-0.05555555555555558,36,36
1610612739,2020-21,-7.472222222222222,-9.416666666666666,-1.9444444444444438,0.3888888888888889,0.2222222222222222,-0.16666666666666669,36,36
1610612740,2020-21,-0.4166666666666667,-0.16666666666666666,0.25,0.4166666666666667,0.4444444444444444,0.027777777777777735,36,36
1610612741,2020-21,-0.20588235294117646,-1.5,-1.2941176470588236,0.47058823529411764,0.39473684210526316,-0.07585139318885448,34,38
1610612742,2020-21,-0.5294117647058824,4.7631578947368425,5.292569659442725,0.5294117647058824,0.631578947368421,0.10216718266253866,34,38
1610612743,2020-21,5.305555555555555,4.555555555555555,-0.75,0.5833333333333334,0.7222222222222222,0.13888888888888884,36,36
1610612744,2020-21,0.4864864864864865,1.6571428571428573,1.1706563706563706,0.5135135135135135,0.5714285714285714,0.05791505791505791,37,35
1610612745,2020-21,-5.264705882352941,-10.263157894736842,-4.998452012383901,0.3235294117647059,0.15789473684210525,-0.16563467492260064,34,38
1610612746,2020-21,5.394736842105263,7.0588235294117645,1.6640866873065017,0.631578947368421,0.6764705882352942,0.04489164086687314,38,34
1610612747,2020-21,5.054054054054054,0.4,-4.654054054054054,0.6486486486486487,0.5142857142857142,-0.13436293436293445,37,35
1610612748,2020-21,-1.5833333333333333,1.6388888888888888,3.2222222222222223,0.5,0.6111111111111112,0.11111111111111116,36,36
1610612749,2020-21,6.277777777777778,5.5,-0.7777777777777777,0.6111111111111112,0.6666666666666666,0.05555555555555547,36,36
1610612750,2020-21,-9.083333333333334,-2.0277777777777777,7.055555555555556,0.19444444444444445,0.4444444444444444,0.24999999999999997,36,36
1610612751,2020-21,5.0,3.9714285714285715,-1.0285714285714285,0.6486486486486487,0.6857142857142857,0.037065637065637036,37,35
1610612752,2020-21,0.4594594594594595,4.257142857142857,3.7976833976833975,0.5135135135135135,0.6285714285714286,0.11505791505791507,37,35
