TEAM_ID,DEFLECTIONS_PRE,CONTESTED_SHOTS_PRE,LOOSE_BALLS_RECOVERED_PRE,SCREEN_ASSISTS_PRE,CHARGES_DRAWN_PRE,DEFLECTIONS_POST,CONTESTED_SHOTS_POST,LOOSE_BALLS_RECOVERED_POST,SCREEN_ASSISTS_POST,CHARGES_DRAWN_POST,DELTA_DEFLECTIONS,DELTA_CONTESTED_SHOTS,DELTA_LOOSE_BALLS_RECOVERED,DELTA_SCREEN_ASSISTS,DELTA_CHARGES_DRAWN,SEASON
1610612745,17.55,41.15,5.75,6.49,0.21,15.41,42.83,3.62,5.93,0.14,-2.1400000000000006,1.6799999999999997,-2.13,-0.5600000000000005,-0.06999999999999998,2025-26
1610612754,15.44,41.89,4.35,7.22,0.27,13.67,42.74,3.26,5.78,0.48,-1.7699999999999996,0.8500000000000014,-1.0899999999999999,-1.4399999999999995,0.20999999999999996,2025-26
1610612746,18.06,42.15,4.15,6.2,0.07,19.04,41.54,2.93,6.46,0.11,0.9800000000000004,-0.6099999999999994,-1.2200000000000002,0.2599999999999998,0.039999999999999994,2025-26
1610612747,17.15,36.74,4.7,8.72,0.83,16.79,35.71,3.11,8.93,0.57,-0.35999999999999943,-1.0300000000000011,-1.5900000000000003,0.20999999999999908,-0.26,2025-26
1610612763,16.66,42.32,4.77,6.47,0.26,20.03,39.38,3.86,6.28,0.17,3.370000000000001,-2.9399999999999977,-0.9099999999999997,-0.1899999999999995,-0.09,2025-26
1610612748,18.88,42.64,4.43,3.11,0.5,15.31,41.77,3.31,2.58,0.38,-3.5699999999999985,-0.8699999999999974,-1.1199999999999997,-0.5299999999999998,-0.12,2025-26
1610612749,17.42,36.87,4.0,6.53,0.19,15.31,37.66,3.17,6.07,0.14,-2.110000000000001,0.7899999999999991,-0.8300000000000001,-0.45999999999999996,-0.04999999999999999,2025-26
1610612750,17.02,41.96,4.46,7.23,0.11,16.81,42.62,3.96,6.69,0.12,-0.21000000000000085,0.6599999999999966,-0.5,-0.54,0.009999999999999995,2025-26
1610612740,18.41,38.46,4.38,6.8,0.45,17.62,41.81,3.5,5.77,0.08,-0.7899999999999991,3.3500000000000014,-0.8799999999999999,-1.0300000000000002,-0.37,2025-26
1610612752,16.91,39.47,5.18,7.16,0.51,17.22,36.85,3.0,6.22,0.63,0.3099999999999987,-2.6199999999999974,-2.1799999999999997,-0.9400000000000004,0.12,2025-26
1610612760,21.36,45.73,4.63,8.18,0.5,19.27,47.5,4.12,8.23,0.54,-2.09,1.7700000000000031,-0.5099999999999998,0.05000000000000071,0.040000000000000036,2025-26
1610612753,17.17,40.42,4.64,7.49,0.26,16.41,41.28,3.38,6.62,0.24,-0.7600000000000016,0.8599999999999994,-1.2599999999999998,-0.8700000000000001,-0.020000000000000018,2025-26
1610612755,20.2,40.22,5.46,6.91,0.26,21.07,40.29,3.29,7.39,0.14,0.870000000000001,0.07000000000000028,-2.17,0.47999999999999954,-0.12,2025-26
1610612756,21.38,34.98,5.05,8.47,0.25,17.93,35.44,3.63,8.3,0.07,-3.4499999999999993,0.46000000000000085,-1.42,-0.16999999999999993,-0.18,2025-26
1610612757,15.66,41.0,4.16,5.93,0.45,18.81,40.88,3.69,4.81,0.35,3.1499999999999986,-0.11999999999999744,-0.4700000000000002,-1.12,-0.10000000000000003,2025-26
1610612758,16.07,38.64,4.25,8.29,0.32,14.27,39.92,3.08,6.42,0.27,-1.8000000000000007,1.2800000000000011,-1.17,-1.8699999999999992,-0.04999999999999999,2025-26
1610612759,15.59,42.3,4.2,8.37,0.26,15.79,42.64,3.89,7.32,0.25,0.1999999999999993,0.3400000000000034,-0.31000000000000005,-1.049999999999999,-0.010000000000000009,2025-26
1610612761,20.44,39.67,4.4,6.87,0.27,20.37,37.07,2.89,6.85,0.3,-0.07000000000000028,-2.6000000000000014,-1.5100000000000002,-0.020000000000000462,0.02999999999999997,2025-26
1610612762,16.32,39.54,4.0,9.41,0.32,19.54,35.42,4.12,7.08,0.27,3.219999999999999,-4.119999999999997,0.1200000000000001,-2.33,-0.04999999999999999,2025-26
1610612764,17.06,42.53,4.34,8.3,0.45,17.17,35.24,2.76,7.83,0.31,0.11000000000000298,-7.289999999999999,-1.58,-0.47000000000000064,-0.14,2025-26
